ID;Тип крыши;Электр-во;Тип топлива;Источник тепла;Источник воды;Воды нет, мин;Мопед;Автомобиль;Число авто;Прочие авто;Велосипед;Повозки;ПК;Число ПК;Стир машина;Кух комбайн;Холодильник;Телевизор;Число телев;Стерео;Телефон;Газонокос;Снегоуборщ;Микроволновка;Посудомоеч;Ежемес доход;Деньги на пищу;Дача;Площадь дачи;Место для пригот пищи;Вытяжка;Готовка вне дома, месяц;Вопрос 10a/ месяц;Вопрос 10a/ 5 лет;Вопрос 10b/ месяц;Вопрос 10b/ 5 лет;Вопрос 10c/ месяц;Вопрос 10c/ 5 лет;Квартира;Др квартира;Холодная дача;Теплая дача;Машина;Гараж;Ферма;Лавка;Другое;Др уточнить;Часть дохода на еду;Вопрос 13;Достаток по срав с друг;Тип жилья;Число комнат;Площадь жилья
54-103-067-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;0;20000;10000;0;;внутри дома;окно, вытяжка;1;никогда;никогда;никогда;никогда;никогда;никогда;1;0;0;0;0;0;0;0;0;;1/2 (половина);Время  от  времени  мы  может  приобретать  дорогие товары длительного пользования;средний;квартира;2;32
54-103-069-01;шифер;1;электричество;центральное отопление;перекачиваемая вода;;0;1;1;0;1;0;1;2;1;0;1;1;3;0;1;0;0;1;0;60000;15000;0;;внутри дома;окно, вытяжка;1;никогда;никогда;никогда;никогда;никогда;никогда;1;0;0;0;1;0;0;0;0;;1/3;Время  от  времени  мы  может  приобретать  дорогие товары длительного пользования;средний;квартира;3;45
54-103-070-01;шифер;1;электричество;центральное отопление;перекачиваемая вода;;0;1;1;0;0;0;1;1;1;0;1;1;2;1;1;0;0;1;0;26000;15000;0;;внутри дома;окно, вытяжка;1;никогда;никогда;никогда;никогда;никогда;никогда;1;1;0;0;1;1;0;0;0;;1/2 (половина);Время  от  времени  мы  может  приобретать  дорогие товары длительного пользования;средний;квартира;3;45
54-102-317-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;1;1;0;1;0;1;2;1;1;1;1;3;1;1;0;0;1;0;50000;20000;1;700;внутри дома;окно, вытяжка;1;никогда;никогда;никогда;никогда;никогда;никогда;1;1;0;1;1;1;0;0;0;;1/2 (половина);Мы  можем  приобретать  товары  длительного  пользования,  но не можем приобрести такие вещи как квартиру, дома, или дорогой автомобиль;средний;квартира;3;45
54-103-071-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;0;0;0;0;0;1;1;1;0;1;1;2;1;1;0;0;1;0;13000;7000;0;;внутри дома;окно;1;никогда;никогда;никогда;редко;никогда;никогда;1;0;0;0;0;0;0;0;0;;1/2 (половина);Мы  можем  приобретать  все  самое  необходимое,  но не можем покупать дорогие товары длительного пользования;средний;квартира;1;27
54-103-073-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;1;2;0;1;0;1;1;1;0;1;1;3;0;1;0;0;0;1;60000;30000;1;500;внутри дома;окно, вытяжка;1;никогда;никогда;никогда;никогда;никогда;никогда;1;0;1;0;1;1;1;0;0;;1/2 (половина);Время  от  времени  мы  может  приобретать  дорогие товары длительного пользования;средний;квартира;2;30
54-103-073-02;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;
54-103-074-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;11000;7000;0;;внутри дома;вытяжка;1;никогда;никогда;никогда;никогда;никогда;никогда;1;0;0;0;0;0;0;0;0;;2/3;Мы  можем  приобретать  все  самое  необходимое,  но не можем покупать дорогие товары длительного пользования;очень низкий;квартира;1;18
54-103-076-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;11000;5000;0;;внутри дома;окно;1;никогда;никогда;никогда;никогда;никогда;никогда;0;0;0;0;0;0;0;0;0;;1/2 (половина);Мы  можем  приобретать  все  самое  необходимое,  но не можем покупать дорогие товары длительного пользования;низкий;квартира;1;30
54-103-077-01;шифер;1;электричество;центральное отопление;перекачиваемая вода;;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;0;0;1;0;16000;4000;1;500;внутри дома;окно, вытяжка;1;никогда;никогда;никогда;никогда;никогда;никогда;1;0;0;0;0;0;0;0;0;;1/3;Мы  можем  приобретать  все  самое  необходимое,  но не можем покупать дорогие товары длительного пользования;средний;квартира;2;46
54-103-079-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;1;1;0;0;0;1;1;1;1;1;1;4;1;1;1;1;1;0;45000;30000;1;500;внутри дома;окно, вытяжка;3;никогда;никогда;никогда;никогда;никогда;никогда;1;0;1;1;1;1;0;0;0;;2/3;Время  от  времени  мы  может  приобретать  дорогие товары длительного пользования;средний;квартира;3;48
54-103-080-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;0;0;0;0;0;1;1;1;1;1;1;2;0;1;1;0;1;0;50000;25000;1;500;внутри дома;окно, вытяжка;1;никогда;никогда;никогда;никогда;никогда;никогда;1;0;1;0;0;1;0;0;1;овощехранилище;1/2 (половина);Время  от  времени  мы  может  приобретать  дорогие товары длительного пользования;средний;квартира;4;54
54-103-081-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;1;1;0;0;0;1;2;1;1;1;1;6;0;0;1;0;1;0;65000;18000;1;3000;внутри дома;окно, вытяжка;1;никогда;никогда;никогда;никогда;никогда;никогда;1;1;0;1;1;1;1;0;0;;1/3;Мы  можем  приобретать  товары  длительного  пользования,  но не можем приобрести такие вещи как квартиру, дома, или дорогой автомобиль;относительно высокий;квартира;3;45
54-103-082-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;1;1;0;0;0;1;1;1;1;1;1;2;1;1;1;0;1;0;35000;16000;1;600;внутри дома;окно;3;никогда;никогда;никогда;никогда;никогда;никогда;1;0;1;0;1;1;0;0;0;;1/2 (половина);Время  от  времени  мы  может  приобретать  дорогие товары длительного пользования;средний;квартира;3;42
54-103-083-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;0;0;0;0;0;0;0;1;0;1;1;2;0;1;0;0;1;0;21000;5000;1;800;внутри дома;окно, вытяжка;3;никогда;никогда;никогда;никогда;никогда;никогда;1;0;1;0;0;0;1;0;0;;1/3;Мы  можем  приобретать  все  самое  необходимое,  но не можем покупать дорогие товары длительного пользования;средний;квартира;3;43
54-103-084-01;шифер;1;электричество;центральное отопление;перекачиваемая вода;;0;1;1;0;1;0;1;2;1;1;1;1;3;0;1;0;0;1;0;80000;20000;1;800;внутри и вне дома;окно, вытяжка;2;никогда;никогда;никогда;никогда;никогда;никогда;1;0;1;0;1;1;1;0;0;;1/3;Мы  можем  приобретать  товары  длительного  пользования,  но не можем приобрести такие вещи как квартиру, дома, или дорогой автомобиль;средний;квартира;3;45
54-102-315-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;1;1;0;0;0;1;2;1;0;1;1;2;1;1;0;0;0;0;40000;20000;1;500;внутри дома;окно, вытяжка;1;никогда;никогда;никогда;иногда;никогда;никогда;1;0;1;0;1;0;0;0;0;;1/2 (половина);Мы  можем  приобретать  все  самое  необходимое,  но не можем покупать дорогие товары длительного пользования;средний;квартира;4;50
54-103-085-01;железобетон;1;электричество;центральное отопление;перекачиваемая вода;;0;1;1;0;1;0;1;5;1;1;1;1;3;1;1;0;1;1;0;40000;25000;1;500;внутри дома;окно, вытяжка;1;никогда;редко;никогда;иногда;никогда;никогда;1;0;0;1;1;1;1;0;0;;1/2 (половина);Время  от  времени  мы  может  приобретать  дорогие товары длительного пользования;средний;квартира;3;45
